yaw,row,coordinates,x轴夹角,y轴夹角,z轴夹角
50,50,"[6.08, 12.84, -152.29]",87.7218217321291,85.18444738379219,5.329557573545852
50,100,"[5.29, 12.54, -151.8]",88.01090654342907,85.28044505101185,5.1233441724867514
50,150,"[6.08, 17.54, -154.94]",87.76705739074391,83.54624645934656,6.832234098694122
50,200,"[6.86, 28.03, -159.45]",87.5736488466988,80.03877245697154,10.258346012970955
50,250,"[7.06, 27.73, -160.13]",87.51248640888372,80.18477096161836,10.131598730893383
50,300,"[9.6, 58.7, -161.99]",86.81091628176254,70.1132512617054,20.162331393944342
50,350,"[9.6, 58.31, -163.76]",86.83900049179417,70.43175518414238,19.842653148567752
50,400,"[14.01, 106.72, -136.12]",85.36927717945983,52.049539979285555,38.33487007162012
50,450,"[14.41, 118.78, -104.76]",84.80124027491297,41.67775437184275,48.79632410122574
50,500,"[14.31, 118.97, -103.68]",84.81860429189315,41.33943835195956,49.13221285331464
50,550,"[12.84, 112.01, -55.08]",84.12675142601725,26.790414336398904,63.96252934564555
50,600,"[12.74, 111.23, -54.68]",84.13125274432626,26.782855099880646,63.96907930530952
50,650,"[10.78, 97.41, -24.3]",83.8713105861147,15.264663941363551,76.07449975748607
50,700,"[10.58, 96.92, -24.3]",83.95576539843975,15.29395882865032,76.00466014812132
50,750,"[9.7, 89.96, -5.98]",83.85926770528563,7.219182949118253,86.21876946566377
50,800,"[9.21, 88.79, 6.57]",84.0940394410588,7.2612444170265285,85.79062433600976
50,850,"[9.31, 88.79, 6.86]",84.03182993912318,7.420691566706711,85.60604346167062
50,900,"[9.21, 92.41, 28.42]",84.55835124713927,17.91541867388751,72.9845090074857
50,950,"[9.11, 92.51, 28.42]",84.62237193922259,17.880081824756317,72.99997308262728
50,1000,"[9.51, 101.72, 56.55]",85.32854624484857,29.411882941188853,61.03441828482202
50,1050,"[10.09, 107.21, 77.03]",85.62929600843228,35.92836846850268,54.42251983303261
50,1100,"[10.29, 109.96, 83.59]",85.73946140683452,37.44936039335629,52.878696694390904
50,1150,"[8.33, 105.64, 137.2]",87.24583024967848,52.45571893873844,37.681093863949414
50,1200,"[8.62, 104.96, 136.71]",87.13684769679058,52.53940368411436,37.608548489191726
50,1250,"[1.27, 50.47, 179.83]",89.61042259327539,74.32338650611321,15.681703642729392
50,1300,"[1.57, 50.18, 179.24]",89.51672799282689,74.36045837933352,15.647390574508453
50,1350,"[-3.14, 7.74, 173.75]",88.96569218772257,87.44976067001484,2.7522586647437226
50,1400,"[-4.02, -1.47, 166.31]",88.6153857287562,89.4937285179583,1.4743023145640892
50,1450,"[-4.41, -1.76, 167.97]",88.49614517512397,89.39988004765931,1.619224740187837
50,1500,"[-5.59, -10.68, 159.35]",87.9953808421922,86.16799086647404,4.326061410218988
50,1550,"[-5.29, -10.39, 159.25]",88.1014698065921,86.26917523254502,4.187324233905743
50,1600,"[-5.88, -13.92, 155.72]",87.84611439302704,84.89545641962161,5.542584626135646
50,1650,"[-5.78, -13.72, 155.82]",87.88381949754216,84.97150636922618,5.457752415903329
50,1700,"[-6.17, -17.25, 156.7]",87.75869186707754,83.7228302376312,6.668341241756226
50,1750,"[-6.66, -23.13, 160.72]",87.65127552408038,81.81744161297642,8.517426646452444
50,1800,"[-6.86, -23.32, 160.72]",87.58123014006908,81.75157278254406,8.600505285475387
50,1850,"[-8.72, -45.08, 165.33]",87.0869985139995,74.76829279545228,15.521095374564606
50,1900,"[-8.62, -44.79, 166.5]",87.13791364353129,74.96258483052449,15.320068173504389
50,1950,"[-12.84, -90.16, 155.92]",85.92231209479357,60.04538983944002,30.288332911096376
50,2000,"[-13.23, -90.45, 155.62]",85.79624069402706,59.9233914099342,30.430320678240598
50,2050,"[-15.29, -119.36, 113.97]",84.7067710737352,43.9319760491353,46.556163221064025
50,2100,"[-14.41, -119.46, 73.89]",84.14264200447047,32.218550956702764,58.44666799270578
50,2150,"[-14.6, -118.97, 73.4]",84.03753665092393,32.17190398618972,58.51801838508687
50,2200,"[-12.15, -103.29, 34.3]",83.63012142089899,19.407010318453693,71.74739882099239
50,2250,"[-11.76, -102.61, 33.91]",83.7894916930546,19.27900412702112,71.82368093103887
50,2300,"[-9.9, -90.26, 9.9]",83.77766131114596,8.817188604905896,83.77766131114596
50,2350,"[-10.0, -90.45, 9.8]",83.72751065991015,8.799399125217928,83.85344891717223
50,2400,"[-9.21, -86.24, -4.41]",83.91209689550202,6.7527514000296085,87.0891754626776
50,2450,"[-9.02, -86.14, -19.01]",84.16163449724245,13.72682516845121,77.62060881367452
50,2500,"[-9.11, -86.44, -19.11]",84.12458915771215,13.761649173952346,77.6002026571863
50,2550,"[-9.11, -91.43, -42.43]",84.83558510025198,25.391211036880296,65.21325086935327
50,2600,"[-9.41, -92.41, -42.53]",84.71504461939378,25.237412209128323,65.39866743433056
50,2650,"[-9.8, -101.04, -75.85]",85.56460627690643,37.123266974267914,53.233410314286566
50,2700,"[-9.9, -102.41, -76.73]",85.57616450490019,37.06936465268487,53.28565035493722
50,2750,"[-8.82, -102.02, -113.58]",86.69362866289939,48.15474497692743,42.03693631662461
50,2800,"[-4.8, -75.95, -157.78]",88.42982413588983,64.30575202790877,25.749260535724375
50,2850,"[-4.9, -75.66, -156.7]",88.38701302098491,64.23815709076294,25.81978426129826
50,2900,"[1.27, -24.5, -168.27]",89.57208613545437,81.71621608042886,8.294984219811516
50,2950,"[1.18, -24.99, -169.54]",89.60548975497791,81.61524567150376,8.394163926716335
50,3000,"[4.21, 0.1, -160.23]",88.49491543892155,89.96425388197115,1.5055091859430114
50,3050,"[4.41, 5.19, -157.09]",88.39282983368992,88.10847289994531,2.482488496365006
50,3100,"[4.8, 5.49, -155.53]",88.23338609241591,87.9793366325549,2.6845103128989423
50,3150,"[5.0, 10.29, -149.74]",88.0920314552143,86.07104795742282,4.369033199016388
50,3200,"[5.39, 9.9, -150.63]",87.95506512130372,86.24210085658828,4.279671541523407
100,50,"[5.59, 12.35, -151.02]",87.8872129672262,85.32809711775067,5.129367020396377
100,100,"[5.98, 13.13, -150.92]",87.73944954260098,85.0316810728112,5.460769751484885
100,150,"[6.86, 20.09, -154.84]",87.48429742828264,82.61451708720686,7.806717154075405
100,200,"[6.76, 19.5, -155.92]",87.53662986457333,82.87798722196764,7.540177326164625
100,250,"[10.49, 37.73, -161.5]",86.38083977222264,76.87697121462769,13.630211842447356
100,300,"[10.49, 37.93, -162.78]",86.40874165812737,76.90955242137855,13.591093747044653
100,350,"[16.76, 71.83, -160.03]",84.54213849338258,65.94345207504203,24.745435424921897
100,400,"[23.32, 103.78, -139.06]",82.34551690632603,53.64622550372357,37.41258594165642
100,450,"[23.13, 103.1, -137.79]",82.3450487360034,53.57580255934188,37.48238668889615
100,500,"[24.21, 116.13, -78.89]",80.21579084403294,35.39736154935633,56.375013918521034
100,550,"[24.5, 116.72, -78.5]",80.1195502702432,35.16639521458126,56.64685533986533
100,600,"[21.27, 103.49, -38.51]",79.0970403183199,23.030324837580785,69.97348031205662
100,650,"[20.97, 102.7, -39.0]",79.19300949107489,23.323830354722215,69.59128537841461
100,700,"[19.21, 93.98, -20.38]",78.70317177924258,16.594358711429148,78.00520649522082
100,750,"[17.84, 88.4, -3.92]",78.60129605950698,11.67441475695255,87.51105860656381
100,800,"[18.13, 88.49, -3.92]",78.43240550089052,11.838719794621106,87.5150760329077
100,850,"[17.74, 87.81, 16.66]",78.77348648104265,15.490662706251237,79.465021023985
100,900,"[17.84, 88.2, 16.46]",78.75427811759627,15.387353836855393,79.63421924635465
100,950,"[19.5, 95.35, 40.77]",79.35038490588023,25.359722384655306,67.27060570000818
100,1000,"[20.58, 101.63, 55.57]",79.92519027494413,30.245609412980897,61.81269732809653
100,1050,"[20.19, 100.65, 55.57]",80.03991687557921,30.430951774145633,61.57209797378465
100,1100,"[21.66, 111.72, 102.41]",81.86650080047066,43.1354664460086,48.01565066636913
100,1150,"[21.56, 110.05, 101.53]",81.80620529948396,43.32426511994739,47.8432623633301
100,1200,"[14.6, 83.4, 163.95]",85.46181889569517,63.12927882796544,27.313075738999856
100,1250,"[14.9, 83.59, 163.66]",85.36465245685454,63.03982072711828,27.420498856966216
100,1300,"[4.9, 38.22, 179.93]",88.47408884468047,78.01202481593313,12.087569889187806
100,1350,"[-0.78, 9.11, 172.58]",89.74140531958355,86.97835653263344,3.0327091198486853
100,1400,"[-0.78, 9.02, 174.44]",89.74414821713263,87.03999707128541,2.9710594224873677
100,1450,"[-4.51, -7.15, 165.03]",88.43605609462844,87.52011040266065,2.9323764092509514
100,1500,"[-4.41, -6.96, 163.17]",88.4532480889114,87.55842534887442,2.8907832855271947
100,1550,"[-5.39, -11.96, 156.02]",88.0271813474545,85.61906286742393,4.806229610259958
100,1600,"[-5.78, -13.43, 156.21]",87.88871986214029,85.08947925922918,5.347208113504795
100,1650,"[-5.88, -13.72, 156.02]",87.84997736475522,84.97803004492043,5.465030271212063
100,1700,"[-6.86, -18.23, 156.6]",87.50851541007754,83.36631882726404,7.090070109860993
100,1750,"[-6.96, -18.13, 157.88]",87.49225984016041,83.45548886183784,7.012451130762309
100,1800,"[-9.31, -30.48, 162.88]",86.78430972200172,79.41761701789723,11.070990119436981
100,1850,"[-9.21, -30.77, 163.86]",86.8381376280595,79.38110103645506,11.090148159933928
100,1900,"[-15.78, -62.23, 165.52]",84.90058088531289,69.48065089694069,21.199568499656294
100,1950,"[-20.68, -87.32, 156.8]",83.42705719546358,61.09661779365569,29.782169046018105
100,2000,"[-21.17, -89.77, 155.62]",83.27946396611041,60.24818019566136,30.654257671442647
100,2050,"[-26.56, -119.36, 102.12]",80.40309475596835,41.477541705478295,50.13350014976888
100,2100,"[-26.46, -120.34, 102.9]",80.51276880147716,41.441113792424346,50.133796342417554
100,2150,"[-23.62, -110.74, 52.04]",79.07402174073937,27.296866141142495,65.31688637346116
100,2200,"[-23.32, -110.25, 52.23]",79.17824548919512,27.421066142612926,65.13290663170037
100,2250,"[-19.7, -94.96, 22.64]",78.59095483747186,17.53852824778087,76.8598781541685
100,2300,"[-18.33, -88.98, 9.9]",78.42927948353704,13.177152600205476,83.78086047696729
100,2350,"[-18.52, -89.38, 10.19]",78.36695821639954,13.30590964955389,83.6300859954183
100,2400,"[-17.25, -84.67, -9.31]",78.55176568452059,13.034941437374627,83.85050311673018
100,2450,"[-17.35, -84.97, -9.21]",78.52484826079666,13.01671292147218,83.93791688018513
100,2500,"[-17.93, -87.02, -29.2]",78.94699922356413,21.49282724519053,71.80682830221758
100,2550,"[-17.93, -87.32, -29.69]",78.99856120207352,21.663266389413543,71.57890444191672
100,2600,"[-19.01, -94.57, -54.68]",80.12822074832606,31.472548134289724,60.45296639986812
100,2650,"[-19.89, -99.27, -76.05]",80.96262674988502,38.37430778805179,53.087478106682546
100,2700,"[-19.99, -100.74, -76.44]",81.01722828056629,38.10716404064396,53.34066560016131
100,2750,"[-17.74, -96.43, -131.61]",83.79459695180786,54.01553725915961,36.68576498950296
100,2800,"[-17.93, -95.35, -130.83]",83.67997708601008,54.16849353865556,36.55996527145031
100,2850,"[-6.66, -46.35, -170.52]",87.84157285537306,74.80455932958886,15.355332290593616
100,2900,"[-7.06, -47.14, -169.05]",87.69634579779859,74.43165525669016,15.746456510932209
100,2950,"[-0.1, -14.9, -167.09]",89.96584516314365,84.90421431345412,5.095900753596089
100,3000,"[3.23, 0.0, -162.19]",88.85911025482426,90.0,1.1408897451756055
100,3050,"[3.14, -0.49, -160.33]",88.87803336029164,89.8249269507584,1.1355472469427927
100,3100,"[4.61, 7.94, -150.92]",88.25280287226418,86.98980948770856,3.481317539935953
100,3150,"[4.9, 8.04, -152.68]",88.16436376498582,86.98718509789953,3.5288576508916054
100,3200,"[5.49, 11.37, -151.41]",87.92923801042467,85.70829419745012,4.766852745840821
150,50,"[5.49, 12.94, -151.02]",87.92564880663072,85.10584635518225,5.317582897256254
150,100,"[6.66, 15.19, -152.39]",87.50988185915287,84.31304096416171,6.211532908191174
150,150,"[6.86, 14.99, -152.98]",87.44465796290477,84.40922557478491,6.150463696239016
150,200,"[10.09, 26.26, -160.43]",86.4483509417144,80.72198424514369,9.945825184706248
150,250,"[9.9, 26.07, -159.25]",86.48931689654114,80.72047019792522,9.93242940293877
150,300,"[15.97, 48.12, -163.86]",84.65767009977546,73.70738984626495,17.192883471725846
150,350,"[25.77, 77.62, -158.47]",81.69126102510988,64.19817831940907,27.298166993417375
150,400,"[25.48, 77.32, -156.9]",81.71207454027687,64.06052790416447,27.423285782221264
150,450,"[35.48, 112.9, -107.31]",77.16792562313707,45.03126994299973,47.79934883394112
150,500,"[35.87, 113.88, -107.9]",77.12086434115047,44.95620854961468,47.89530063268678
150,550,"[33.42, 109.07, -56.06]",74.75597733499744,30.895635440572015,63.829112543518676
150,600,"[33.22, 108.09, -56.45]",74.76112140934987,31.21464418933806,63.471379072484275
150,650,"[29.69, 97.71, -32.54]",73.91815746187389,24.266685024407312,72.32598965929235
150,700,"[27.83, 89.67, -14.01]",72.9523597794995,19.160721381100167,81.51305112709909
150,750,"[27.54, 89.28, -14.11]",73.05475051067951,19.11617597692917,81.41206589986928
150,800,"[26.26, 85.06, 5.98]",72.88309715797897,17.569188771230877,86.15693324094049
150,850,"[26.36, 85.36, 5.98]",72.87830386892678,17.570729072708364,86.17049263318994
150,900,"[27.05, 87.91, 26.46]",73.58271827141662,23.288759493628564,73.95059053090239
150,950,"[27.93, 91.14, 39.49]",74.29449999832934,27.9553068733492,67.49708535245976
150,1000,"[28.42, 92.61, 39.69]",74.24806268774121,27.79428255481777,67.72043969980142
150,1050,"[32.24, 104.86, 75.26]",75.97549820877137,37.98276093316567,55.54886946987546
150,1100,"[31.95, 103.78, 75.07]",75.99376831891742,38.172505000006836,55.34248371654095
150,1150,"[29.89, 100.45, 132.2]",79.79468467888287,53.456873106778644,38.405938769976075
150,1200,"[30.58, 102.31, 133.48]",79.69450653070834,53.23564199990362,38.659379119112074
150,1250,"[18.13, 65.27, 173.56]",84.41569959144282,69.49265625009282,21.320910488428552
150,1300,"[5.78, 25.77, 177.48]",88.1540486489151,81.74273756034906,8.463898995702039
150,1350,"[5.78, 25.77, 179.73]",88.17667392330655,81.84460319703265,8.359447872423493
150,1400,"[-2.16, -1.67, 169.25]",89.26885588004507,89.43472344894677,0.924199110850945
150,1450,"[-2.35, -1.37, 168.27]",89.19990570113056,89.53357205445283,0.9261394070194925
150,1500,"[-5.68, -10.39, 159.94]",87.97036602964113,86.28551710471011,4.23419048925731
150,1550,"[-5.39, -11.66, 157.0]",88.03913487430238,85.7550741554926,4.677446045039844
150,1600,"[-5.68, -11.86, 157.19]",87.93639982307697,85.68800696016392,4.782035289522921
150,1650,"[-6.96, -15.19, 156.02]",87.45775236088697,84.44473808992298,6.1126654595597945
150,1700,"[-6.96, -15.48, 156.21]",87.46126923642178,84.34618907839004,6.201032203941883
150,1750,"[-9.02, -22.34, 159.15]",86.78759661585867,82.022195890756,8.608117764480824
150,1800,"[-9.11, -22.64, 160.52]",86.7835407511248,81.98459515534752,8.644579354273692
150,1850,"[-14.6, -39.0, 166.01]",85.10651659463832,76.8285458176799,14.081953455590412
150,1900,"[-21.07, -61.05, 166.89]",83.23819590702406,70.0527053936582,21.15560634971325
150,1950,"[-21.07, -61.05, 166.21]",83.21404158387999,69.97875430664674,21.234461358506913
150,2000,"[-34.59, -105.74, 132.5]",78.46733236814585,52.32612268037564,40.01855292873189
150,2050,"[-35.18, -107.6, 134.26]",78.44415734890505,52.21509627262779,40.136852971075825
150,2100,"[-36.55, -115.84, 74.87]",75.15823791098217,35.72468362293315,58.3515913213513
150,2150,"[-36.75, -115.25, 74.97]",75.03496373965221,35.921461256510966,58.21129122048672
150,2200,"[-32.73, -104.47, 44.39]",73.91532744461962,27.830483786913863,67.92877662464917
150,2250,"[-28.91, -93.1, 21.46]",73.16462438366537,21.142915656675886,77.58517174954464
150,2300,"[-28.71, -92.41, 21.46]",73.1627349976362,21.200307270758007,77.4959085675743
150,2350,"[-25.97, -84.08, 0.59]",72.8359173387664,17.16864902634921,89.61586080244058
150,2400,"[-25.87, -84.08, 0.29]",72.89784567452647,17.10326192960306,89.81112044147775
150,2450,"[-25.58, -82.42, -17.93]",73.12911010056449,20.757290834602635,78.26277153206598
150,2500,"[-26.56, -84.87, -29.69]",73.54309848561657,25.144424628303522,71.53778416990615
150,2550,"[-26.36, -85.16, -29.6]",73.70229233794849,24.95865082048946,71.63186225525163
150,2600,"[-28.52, -91.34, -56.25]",75.11127093963425,34.623711444411754,59.551206819671656
150,2650,"[-29.11, -93.0, -57.04]",75.06026251914028,34.55083379903855,59.65831483700944
150,2700,"[-30.48, -101.72, -102.31]",78.07064567721181,46.38318363641897,46.0656850898611
150,2750,"[-30.28, -99.86, -100.84]",77.95582036081608,46.515659525979906,45.979979357561064
150,2800,"[-25.09, -87.02, -141.61]",81.41582277917456,58.82267357361666,32.60041842402404
150,2850,"[-12.15, -46.55, -171.3]",86.08444078155637,74.83359322725288,15.68736798971527
150,2900,"[-11.96, -45.96, -168.85]",86.09017227739334,74.80960457518339,15.709141537033233
150,2950,"[-0.49, -9.11, -168.07]",89.83320223171692,86.89741145864613,3.1070776645951317
150,3000,"[-0.39, -9.11, -165.42]",89.8651220900484,86.84780334097468,3.1550867799012683
150,3050,"[3.43, 5.1, -155.62]",88.73803296297271,88.12342208258296,2.2616907900905128
150,3100,"[4.8, 7.94, -151.41]",88.18670715872514,86.999641027843,3.506594701309455
150,3150,"[4.8, 8.13, -152.78]",88.2030296689164,86.95544788979215,3.5361687152705854
150,3200,"[5.59, 11.47, -150.82]",87.88346434556334,85.6539475290787,4.835818003078423
200,50,"[5.88, 12.45, -150.23]",87.76623786016307,85.26616474534025,5.2365719246186515
200,100,"[7.84, 14.21, -154.35]",87.10446111502095,84.74671218323267,6.002366845131941
200,150,"[7.06, 14.9, -152.39]",87.36004027569626,84.4215756988824,6.1751508723338295
200,200,"[11.56, 25.38, -158.76]",85.88743428790043,80.94090829775878,9.963244486083115
200,250,"[11.37, 25.48, -159.15]",85.96483057237978,80.92684571792289,9.94388267543321
200,300,"[22.54, 51.94, -161.8]",82.44433400654776,72.36228570669357,19.28686582973775
200,350,"[22.54, 51.84, -163.27]",82.5040688824746,72.54019090663375,19.097145836054565
200,400,"[35.38, 83.1, -152.1]",78.4626960709849,61.98058174167629,30.70214512373515
200,450,"[46.35, 111.23, -109.17]",73.4377668642554,46.83714342295654,47.82438780998477
200,500,"[45.77, 109.56, -108.19]",73.44515592743353,46.99624249229799,47.66085882776479
200,550,"[43.41, 105.74, -57.33]",70.15533895250998,34.21850216576463,63.36358894089125
200,600,"[42.63, 104.66, -56.84]",70.3057608824434,34.17120609234074,63.29902974472116
200,650,"[38.12, 92.41, -28.32]",68.47551475262891,27.198137275203184,74.18242431667923
200,700,"[36.16, 87.71, -14.5]",67.86611417471521,23.949763654707148,81.31025053838128
200,750,"[35.77, 86.63, -14.41]",67.83848912237129,23.996305101847355,81.2592886486324
200,800,"[34.1, 81.83, 5.59]",67.42496716789691,22.893345339359467,86.39191035154445
200,850,"[34.59, 82.32, 5.68]",67.25691833184656,23.06512756493894,86.36022988864164
200,900,"[35.97, 85.46, 27.24]",68.1482367449544,27.832800214379517,73.628087109779
200,950,"[36.06, 85.16, 26.85]",68.00910573014461,27.83078694250272,73.81023971291548
200,1000,"[38.51, 91.14, 46.94]",69.41167609226427,33.67073786378203,64.61943241214416
200,1050,"[41.26, 98.29, 74.19]",71.47668429409347,40.816601674108604,55.16309321931762
200,1100,"[42.04, 99.57, 74.48]",71.31991091657511,40.660920289338215,55.42882651618315
200,1150,"[41.06, 99.96, 133.38]",76.16127801953296,54.3872386926395,39.014384310351
200,1200,"[40.87, 98.98, 132.5]",76.11941393890498,54.47953235221719,38.944995442822105
200,1250,"[19.21, 49.2, 177.77]",84.0543129444738,74.61521437426698,16.5472187426835
200,1300,"[9.7, 24.7, 180.61]",86.9540736728632,82.22367905212994,8.358463323488499
200,1350,"[8.53, 23.03, 179.34]",87.29902250854961,82.69056727693804,7.797623316051009
200,1400,"[-1.57, -0.98, 165.42]",89.45623204823835,89.66058107647453,0.6410114734788626
200,1450,"[-1.37, -1.27, 168.27]",89.53353985751373,89.56758871499372,0.6360604109919148
200,1500,"[-4.8, -9.9, 159.05]",88.2747214595498,86.43986027958299,3.9571276825419104
200,1550,"[-5.1, -9.6, 159.45]",88.17133111198672,86.5563111219683,3.900140238034399
200,1600,"[-6.27, -12.64, 156.31]",87.71041474083943,85.38053824235001,5.157948355872874
200,1650,"[-7.35, -14.8, 155.72]",87.3097443135008,84.57678245934638,6.057410218943602
200,1700,"[-7.35, -14.7, 156.31]",87.31963357543101,84.63337864129964,6.0022683107740065
200,1750,"[-10.0, -22.05, 162.29]",86.50602287972806,82.27719121602944,8.485224762871136
200,1800,"[-10.49, -21.76, 160.43]",86.29278873020412,82.29205795416115,8.562905394530297
200,1850,"[-18.72, -41.06, 166.4]",83.76663959368355,76.22245826571574,15.17312194078984
200,1900,"[-25.58, -58.7, 166.8]",81.76864611857562,70.81967942633979,21.00087643833919
200,1950,"[-26.07, -59.09, 166.11]",81.58879044595878,70.63717922947522,21.246628317374128
200,2000,"[-44.3, -103.59, 133.57]",75.31418565741691,53.64253820802344,40.14727997756912
200,2050,"[-44.3, -103.1, 134.46]",75.34782252535129,53.935528435586676,39.8469212531866
200,2100,"[-46.75, -111.23, 74.77]",70.77041827504726,38.407109176514204,58.21351261300749
200,2150,"[-46.94, -111.72, 75.17]",70.78168312948769,38.42330383231312,58.18808750379295
200,2200,"[-41.36, -99.18, 40.67]",68.90140684083691,30.321488141522256,69.26975860800167
200,2250,"[-37.34, -89.57, 21.46]",67.93201116155575,25.67939931566683,77.53016299391822
200,2300,"[-37.14, -89.18, 21.46]",67.95683315608643,25.68682715434544,77.47554012941195
200,2350,"[-33.81, -81.24, 0.78]",67.40511344601559,22.601231076944448,89.49213331472852
200,2400,"[-34.01, -81.14, 0.78]",67.25984777561958,22.74646722032898,89.49204560281015
200,2450,"[-33.52, -79.77, -18.82]",67.75642616827038,25.729870405651994,77.72897863830393
200,2500,"[-33.61, -79.97, -18.62]",67.73907522637346,25.662852490103656,77.88527921486671
200,2550,"[-34.79, -83.1, -34.79]",68.88466429467141,30.628233370539164,68.88466429467141
200,2600,"[-37.44, -88.1, -56.55]",70.32116324249176,37.58964193307657,59.42744777141264
200,2650,"[-38.22, -89.77, -56.55]",70.18911984652873,37.246668649440075,59.90347872505939
200,2700,"[-40.28, -95.45, -100.35]",73.78339652773634,48.56468173590625,45.91324157371905
200,2750,"[-40.28, -96.04, -100.84]",73.86747108650903,48.50883771941038,45.92367956911422
200,2800,"[-27.93, -69.38, -155.92]",80.70541084567671,66.34657816588486,25.62584311288652
200,2850,"[-28.71, -70.56, -155.92]",80.47702096932579,66.00817037776686,26.038582014345483
200,2900,"[-13.03, -35.08, -169.93]",85.70542406903516,78.36903914701193,12.419365367187037
200,2950,"[-2.16, -8.33, -168.27]",89.26546177718728,87.16618932628452,2.9276117074693806
200,3000,"[-2.45, -8.82, -164.93]",89.15016014784783,86.9392331442729,3.1767747054621953
200,3050,"[2.84, 4.8, -152.88]",88.93628215928503,88.20197520555124,2.0892898622673455
200,3100,"[3.33, 5.49, -155.92]",88.77727143621246,87.9838871862632,2.358179616330209
200,3150,"[5.59, 9.7, -151.61]",87.89271321544048,86.34168767385788,4.22326962922971
200,3200,"[5.49, 10.88, -150.63]",87.91808805396218,85.87143404981396,4.625414921534477
250,50,"[6.17, 13.03, -148.57]",87.63099906167938,84.9921208706065,5.542537928523021
250,100,"[6.66, 12.54, -150.92]",87.48188081324537,85.25477989361436,5.374677008642563
250,150,"[9.7, 18.62, -156.51]",86.47829521974123,83.22828071684944,7.640356519116897
250,200,"[12.64, 24.4, -159.05]",85.50847515759418,81.3051953322863,9.802419273390743
250,250,"[13.13, 24.79, -159.25]",85.34252388332919,81.18139074682755,9.99036803355083
250,300,"[26.17, 49.1, -160.72]",81.14871167660765,73.22041268406947,19.095077146663314
250,350,"[26.26, 49.29, -163.37]",81.25149970899108,73.41204358236706,18.873242695801764
250,400,"[49.88, 93.79, -140.63]",73.55950908167972,57.84815720244572,37.06661957418572
250,450,"[49.78, 92.61, -138.96]",73.40082720163643,57.89552014935041,37.11220066859217
250,500,"[55.57, 105.74, -85.16]",67.74077929739435,43.8806233168624,54.51426295036576
250,550,"[53.41, 101.82, -57.43]",65.44491855639166,37.605400713911976,63.458474344645
250,600,"[52.72, 100.45, -57.23]",65.48610011482286,37.76250336775621,63.230114690561834
250,650,"[45.28, 86.34, -26.17]",63.348385286718575,31.20450211847752,74.97431710182529
250,700,"[46.06, 87.42, -26.07]",63.21040330577497,31.19167104739665,75.22017260821522
250,750,"[42.34, 79.28, -5.0]",61.94249334431111,28.26991920481961,86.81585049360284
250,800,"[41.94, 78.2, 5.29]",61.84902256114583,28.39417265344909,86.5883749394509
250,850,"[42.14, 78.2, 7.55]",61.791755469552086,28.698734437508993,85.14196609217912
250,900,"[43.51, 80.65, 26.46]",62.8599518162379,32.269111650033665,73.89421728614495
250,950,"[44.0, 80.95, 26.26]",62.660057828707636,32.33337477439307,74.09161035474136
250,1000,"[50.37, 91.34, 54.39]",64.64772620872313,39.06258821198558,62.46079035484576
250,1050,"[49.2, 89.67, 54.19]",64.84576064647503,39.222939741917166,62.08462839216808
250,1100,"[53.12, 97.22, 93.3]",68.48456246186771,47.83810343960377,49.897031440105984
250,1150,"[51.55, 94.37, 131.71]",72.35132371534723,56.28820756117446,39.22919436957804
250,1200,"[51.06, 93.98, 131.52]",72.4700545528622,56.33126493384687,39.11876927273549
250,1250,"[25.97, 48.8, 179.44]",82.04974141030021,74.93566970536888,17.12247849319594
250,1300,"[25.68, 47.82, 178.46]",82.0869151129425,75.14560475644659,16.917267112313525
250,1350,"[4.51, 8.53, 172.58]",88.50486544006084,87.17134544015592,3.2000549344120417
250,1400,"[4.41, 8.13, 174.44]",88.55338926571063,87.33243871280578,3.0350607734135315
250,1450,"[-1.86, -4.02, 166.21]",89.35903646772935,88.61458561620006,1.5265541109958283
250,1500,"[-5.19, -10.0, 161.11]",88.15845247448416,86.45007897513433,4.000241904175687
250,1550,"[-4.8, -9.8, 159.25]",88.27681193382247,86.48014112943574,3.919983538197086
250,1600,"[-6.76, -12.84, 156.51]",87.535081400258,85.31433604981797,5.297024531469518
250,1650,"[-6.86, -12.94, 155.92]",87.48940673728153,85.26038621752686,5.36618017734803
250,1700,"[-9.11, -16.86, 156.6]",86.68973230240118,83.86533597922467,6.976840623507397
250,1750,"[-11.07, -20.87, 159.35]",86.05960656996288,82.55620446875646,8.43286955359283
250,1800,"[-11.37, -21.07, 160.03]",85.97066942381598,82.51806512807589,8.50889760696116
250,1850,"[-20.68, -38.71, 162.97]",82.96190464976864,76.74076858415832,15.072133112861868
250,1900,"[-21.07, -39.0, 166.21]",82.96439500580018,76.89604842166953,14.933036743254585
250,1950,"[-42.63, -78.3, 156.41]",76.30293310296926,64.21995639665107,29.682868316301082
250,2000,"[-42.43, -78.3, 157.09]",76.41029070931542,64.30329193045145,29.549710979501537
250,2050,"[-55.76, -102.9, 125.24]",71.01655467416207,53.108456370321996,43.060748858535895
250,2100,"[-57.33, -107.31, 75.75]",66.42070875079293,41.51767575891317,58.092961740355655
250,2150,"[-57.33, -106.53, 75.75]",66.31851167058566,41.72521587055456,57.947117061626
250,2200,"[-49.2, -92.71, 35.38]",63.62730965880061,33.170772131052836,71.37138316593021
250,2250,"[-49.0, -92.02, 35.18]",63.55500911857785,33.24569826244638,71.35311332015594
250,2300,"[-42.73, -80.65, 10.58]",62.28618699355607,28.62656492661502,83.38782092992625
